3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,34,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,2,34,35,35,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,35,35,36,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,34,35,35,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,
0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,37,38,38,39,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,
0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,3,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,
0,0,0,2,0,0,0,0,0,2,0,0,2,0,13,14,14,14,14,14,14,14,15,3,0,0,0,0,0,3,2,3,0,2,0,0,0,2,0,0,
0,0,0,0,0,0,0,0,0,2,0,0,2,2,16,17,17,17,17,17,17,17,18,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,17,0,17,17,0,17,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,17,17,2,0,0,17,17,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
